review,sentiment
이 영화의 오프닝 스키장에서 소피마르소가 얼굴보일때의 장면은 그야말로 세기의 미인이라는 말이 왜 생겼나를 느낄수 있는 장면이죠.... 소피마르소가 가장 이쁜 리즈 시절에 만든 영화가 아닐까 싶습니다....,1
도대체 어디서 이런평점이 나오는건지 모르겠다아이와함께 보는 영화 대부분 어른은 재미없게 느꼐지지만 이건진짜 더럽게 재미없다ㅠㅠ그래픽은 훌륭하나 스토리가 산만함정말 비추 강하게 비추합니다,0
이번판도 재미있게봤어요^^ 뉴문보다 훨 재미있고 액션신도 많아서 흥미진진한데 벨라가;; 너무 하하하하하..아무튼 트와일라잇편보다 이클립스가 더재미있는거같음~,1
유사라 노출신은 아예 없다...영화 끝쯤 유사라같은 배우가 노출을 약간 하는데 대역같다..얼굴 아예 안나옴...스토리 완전 엉성...유사라 연기 진짜 못하더라..후..딱 삼류영화..;;10월17일날 개봉했던데..,0
성경의 왜곡과 예수님의 고난에 박수를치고 유다를 스타로 만든 말도 안되은 화나는 뮤지컬시끄럽고 귀가 떨어져 나가는줄 알았다중간에 정말 나가고 싶었다ㅠㅠ,0
아니 ㅋㅋ 90년대초반 영화가 무슨 더빙에다가 내용도 무슨 기승전병 ㅋ근데 짝코가 이뻐서 1점주려다가 3점주고감,0
처음 시작할때부터 보지않고 12회할때쯤부터 1회를 낮하고 밤 상관없이 주구창창 계속 정주행해서 3일만에 다봣는데ㅠㅠㅠ 끝낫당.... 너무 재미있었어요. 후회없이 본 드라마인거같네요 세영이랑진구가 머리속에서 떠나질않아요ㅠㅠㅠ,1
정말 재밌게본 드라마. 공중파와 다르게 포커스가 사랑에 맞춰진게 아니라 본연의 소재를 부각시키면서 흐름을 진행된게 가장 좋지않았나 싶음. 개인적으로 아쉬운점이라면. 칼이 전부 모자이크처럼 화면에 나와서 그게좀 흠이라면 흠. 그것떄문에 흐름이 끈김.,1
이딴영화 왜만들지 하고싶으면 집에가서 마누라랑하지 남에 여자 옷벗겨서 뭐하냐고 그러고 나서 예술로 봐주세요~av는 전부다 예술가~,0
이게 머야? 광개토대왕 드라마 나온다고 해서 봤는데 1회부터 먼...진짜 답 없는 영화임. 진짜 유치해 죽을뻔했음. 먼 현무 주작 같은거 다뤄 ㅋㅋㅋㅋ게다가 막 마법을쓰네...아오 유치해 진짜....kbs 광개토태왕이 있는게 진짜 눈물나게 고마움.,0
시사회로 보고왔으니 별점10점을 주는거죠 잼있게 보고왔네요~ 한국현 서부액션 ㅋ 스트레스 푸는데 좋았어요 ㅋ 영화보는 내내 GV시사회가 되서 집가는 엘리베이터까지 같이 동행하게 될줄은 몰랐지만 배우및 감독분들 응원합니다^^,1
내가 이걸 예전에 공짜로 봤으니깐 다행이지 만약에 돈내고 봤으면... 하아... 한숨나오는 영화.. 그때 봤을 때 관람객이 10명도 안되었음... ㅋㅋ 물론 평일오전이었지만..,0
정말 재밌게 봤습니다...2000년이라...흔히 이때 쯤 나오던 IMF시절 영화들은 왜이렇게 명작이 많은지...보고 또 봐도 재밌네요~!,1
상황판단력과 목적의식이 뚜렷한 아빠가 가장 마음에 들었는데 남자꼬마랑 여자애 골빈게 마음에 안듬 부인도 어리버리하고 결단력없어서 존나 어리숙함 아빠만 불쌍하게 죽었음 애들은 지네들때문에 아빠가 죽었는데 슬퍼하지도 않음,0
2003년 중국에서 유학당시 구입한 DVD 영화였다.처음보고 우리나라도 이런 영화를 만들수 있구나 했어.사람들은 망작이라 치부하기도 하고.... 한계를 넘지 못한 작품이라 말하고 욕하기도 하지만..,1
진짜 명작ㅎㅎㅎ 정말 지금봐도 이만한 액션영화가 없죠. 요즘 보드워크 엠파이어 보고있는데 부세미는 진짜 멋있게 늙었네요ㅎㅎㅎ,1
내가 본 최고의 상어물 이거 죠스보다 더 좋은데요.이 영화 희생양이 너무 많네요.근데 깨달은건 상어물은 최대한 어릴때 보는게 제일 전율이 있네요.,1
여행 좋아하는 사람을로서 정말 재밌게 본 영화.. 영상미가 예쁘고 사운드도 좋고.. 무엇보다 마지막 장면은 조금 예상했지만 그래도 감동..,1
이게 재미가없다니 평들이 왜이모양?ㅋㅋㅋ 진중한톱스타들데리고 이러한 기상천외한 특유의코미디영화를 만들어낸 코엔형제가 대단함 난진짜 뿜엇는데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
이정재 데뷔작 치고는 정말 강렬한 인상을 심어줬던... 사실 이한 이라는 역할을 이정재 말고 또 누가 했었을까 싶기도 하고.. 시대적 흐름을 좀 더 잘 탔더라면 전체적으로 영화가 더 많이 다듬어 졌을듯해서 아쉽기도 한.. .,1
약간 아쉬운면도없지 않았지만 제 기대이상이었습니다 배우들의 연기가 너무 좋아서 특히 마이한테 감정이입이 저절로 되드라구요 잘봤습니다!,1
영화시작해서 끝날때까지 끊임없이 대사를 씨부리기만하는 정신산만한 영화. 자막읽다 지쳐 언제끝나나 계속 시계만 보게 됨.,0
"내용 전개가 뒤죽박죽이예요... 급전개는 따라올수없는, 그런 막장전개??그리고 더빙하는 성우좀 정식 성우를 쓰세요... 이거 개콘 용감한 녀석들 광고할려고 만들었나요??",0
"기존 팬들이나 이런 계열 좋아하는 사람에게만 예찬되는 영화인가, 싶다. 오만상 써가며 반 보다가 포기했다.",0
얼마나 입체적으로 죽일 것인지에만 몰두한 4편 덕분에 망할 뻔한 시리즈를 구사일생으로 구해낸 5편. 이번에는 다른 이를 죽여 그 생명을 빼앗음으로써 살수 있다는 새로운 법칙을 정립하며 내용을 전개한다. 깔끔하게 도돌이표를 찍은 센스있는 결말에 가산점!,1
"저예산 영화니까, 독립영화니까, 이런식의 감싸주기가 언제까지 통할까?지금 이들에게 필요한 건 당근일까? 채찍일까? 끝까지 포기하지 않고 영화를 만든이들 보다 끝까지 포기하지 않고 영화를 보아 낸 내가 더 자랑스럽다 라고 말한다면 너무 잔인하려나",0
아이들만의 이야기가 아닌 어른들이 꼭 봐야할 드라마입니다 오히려 요즘같은 세태에선 이런 가르침을 주실 분들이 있어야 되는데...ㅠㅜ,1
보는내내 긴장했고 주연 조연도 탄탄하고 정말 재밌고 만화보다 저는 드라마가 더 재밌다고 생각합니다. 10부작만한다는게 너무아쉽고 시청률이낮은것도 이해안가네요. 많이 추천해줄게요 화이팅 !!,1
내셔널지오그래픽채널 라이브 프롬 스페이스 정말 재밌게 잘 봤습니다. 티비엔 채널이 괜히 껴서 살짝 걸리적 거렸어요….,1
8점 주려다가 너무 낮아서 좀 올라가라고 10점 나름 재미있길래 검색했더니 티아라 맴버가 나오는군요;; 티아라 얼굴을 모르므로..;;,1
전장면 모두 진짜 진부하던데. 마지막 결투에서 곶아샷이랑 차타고 여친에게 가는 장면에서 뜬금없이 총맞을때 뭐 이리 영화가 황당한지 ㅋㅋ,0
솔직히 다른사람들이 평점을 보고서는 왜이렇게 낮게평가했는지 의문이들었었는데 보고나니까 처음에는 좀 시간때우기에는 괜찮을꺼라고생각했는데 결말이 너무 애매하게 아쉽게끝나버려서 많이 실망했다.,1
한채영 스탈좋은 거 인정 그러나 언제나 느끼지만 얼굴은.그닥...모두들 책을 읽어대시는구만 ㅋㅋㅋㅋ 내가 본 한국영화중 최악의 연기조합. 연출수준은 학생영화. 이걸 개봉했다는게 놀랍다.이보다 같은해에 나온 해변으로 가다가 훨 나음.,0
자신들의 불행을 자신들이 일으킨 전쟁이 아닌 미국과의 패전에서 찾는데서 이 영화의 의도는 명백하다. 영화를 완성도나 미학적 성취만으로 평가해선 안되는 이유가 여기에 있다.,0
보고 또 보고 싶은 영화죠。아무래도 하지원의 여전사 이미지를 입히 전의 모습이라 더욱 그리운 영화중의 하나인지도 모르겠습니다。권상우 역시 절정을 달할 때였으니까요 허허,1
"많은 고민과 생각을 하게 하는...좋은 영화, 정갈한 흑백 화면과 잘어울렸어요...마지막 장면과 음악...영상미로 깔끔한 엔딩까지 좋았어용!^^",1
어렸을때볼땐 그냥 단순히 재미였는데 최근 다시보니 완전 이기주의 적반하장 합리화 등 짜증나는 영화 사고의 전환이 아니라 이건 그냥 이기주의 영화,0
가족형 드라마를 재미있게 풀어냈지만 스토리가 너무 밋밋한 느낌이 든게 아쉬웠다. 너무 과장된 것 같기도하구,0
이거 보고 잤다 디카프리오 하나 보고갔는데... 나만 잔줄 알았는데 내가 먼저 깨어있드라. 손가락인가 머 자르는 장면때 다일어남 ㅋㅋㅋㅋ,0
미그기가 F15K를 터는 기적 ㅋㅋ 이건 마치 마린이 배틀크루저를 잡는 것과 같다 ㅋㅋㅋㅋ 현대 전투기는 물량이 아니라 기술인데 미그기가 F15K를 대적한다고라 ㅋㅋㅋ,0
동굴. 시시해유. 괴물은 중간에 아주 잠깐 나왔다가 후반부 돼서야 나오는디 드릅게 시시하게 죽네유. 다 끝날 즈음에 여자가 괴물로 변이될 거라는 암시만 주고 끝나는디 이건 반전 축에도 못 껴유.,0
이건 만화도 아니에요...그냥 유럽 각국을 소개하는 가이드북을 만화형식으로 만들어 놓은 것이랄까...이걸 자녀들과 가족들이 함께 보도록 극장에서 상영하고 돈 받는건 사기에 가깝네요..아이들 재미없어해 중간에 나왔습니다.,0
이영화를 왜 이제봤을까.. 정말 오랜만에 엉엉 울어본 영화 색감도 너무너무 이쁘고 특히 임수정 연기와 미모가 정점인듯,1
"""우주 영화임에도 감동을 억지로 짜낸 우리나라 영화보다 감동과 전율이 엄청난 영화다. """"최고다. 이런 생각을 어떻게 했지?""""그냥 이런 생각밖에 안든다. 우주 영화 중 탑 3을 뽑으라면 빠질 수없는 영화는 바로 그래비티~10점은 넘 부족한 듯...""",1
"홍경인 등.. 출연자들은이 돈이 궁했던 듯.. 우선. 이런 7,80년대 스토리텔링은 요즘의 막장스토리와 혼합한다고 제활용이 되지 않는다... 또한 야한 포장지로 포장하였다한들 불필요한 제작비의 본전을 뽑을 수 있지는 않다는 예...",0
이게 예능이냐 PD 작가잘라라 sbs 스포츠 를 주말 황금시간대에 하는이유가모냐 런닝맨도 니들때문에 시청률떨어지는거아냐? 다른방송으로체널돌아가서 다시 돌아오지않게 되기때문에 런닝맨도 니들이죽이고있는거다,0
우리나라 액션영화들이 나아가야 할 방향을 11년전 의 이 작품이 제시하고 있다고 생각한다.la의 밤은 너무나도 아름답고도 고독하다,1
9..789.456.123 의 구조! 하지만 어지러운 앵글. 비슷한 구조의 메멘토에 비하자면 좀 떨어지는 듯... 재미로 영화를 보는 입장에게 흥미롭지는 않았음!,0
6살 아들을 데리고 함꼐 보았습니다. 상영시간 내내 아이가 집중해서 재미 있게 보더군요. 주변에 추천할 만 합니다.,1
내가 진짜 영화관에서 영화보다가 잘 안자는데..영화보다가 잠들었다..러브로지보다 훨씬 재미없다 몰입도 잘 안되고 내용도 쓰레기수준,0
"더글라스와 커티스의 연기력으로 좌중을 압도하고 동시대 작품특유의 영상미로 아름다움을 더하는, 현대의 진부한 영화들 속에서 오랜만에 안겨온 가뭄의 단비 같은 명화.",1
중반 친구시점에서 점점 뱀파이어로 변해가는 과정 부분이 정말 미치도록 무섭더라 근데 카메라 시점이 뱀파이어 시점 부터는 괜찮아짐 ㅇㅇ중반만 버티면 됨,1
"영화자체는 나쁘지는 않았지만,뮤지컬의감동을 기대한 나에게는,전혀 다른 엉뚱한 영화였다.그리고 솔직히 블랙 맘바(우마 서먼)의 팡틴은 좀 이건 아니자나.매춘부라기엔,너무 귀부인같아서,작품 몰입도를 현저히 떨어뜨림.어떻게된게 장뱔장과,쟈베르 형사만 죽이네",0
"""""""한국의 공격은 미국본토의 공격과 같은 것으로 간주한다."""" 이게 얼마나 중요한 내용인지 모르는가? 그걸 자주국방이라는 이유로 차버린게 노무현정부.. 받는게 있으면 주는것도 있어야지 어떻게 받기만 할까. 돼지같은 좌파놈들..""",0
최강의 악당 보겔 박사. 최정예 요원들을 혼란시키고 30년 후 늙은 여자 요원이 거의 죽어가는 보겔 할배에게 당한다. 보겔은 최강의 전사 그런데 직업은 의사 병맛같은 영화,0
완전 오글오글의 끝. 아무리 힙합 영화라지만 fu*k 이라는 단어가 몇천번은 나오고 크라운제이는 어색한 흑인영어쓰고 박재범은 발연기에 도대체 이런 영화를 시간과 돈을 들여 만들고 또 시간들여 본 나까지 한심해지는 아주 거지같은 영화.평점 1점도 아깝다,0
여주 꽥꽥 소리지르는데 진심 짜증난다 악쓰는 연기가 이리 짜증나는건 첨인듯 댓글에 여주 죽여버리고 싶었다는게 영화보니 이해가간다 후반부는 여주 소리지르는것 땜에 영화가 들어오지도않음 와 OO,0
중국영화 CG 괜찮은 작품 상당수는 국내업체 제작입니다. 이 작품도 그러하구요.. 문제는 전작에 비해 비주얼은 업그레이드했지만 스토리는 많이 퇴보했다는 점,0
소설이 어떤진모르겟는데 영화는 정말아니다. 사람을해고하면서 해고에관한 진지한 내용을다룰줄알았더니 삼천포 로맨스로 빠진다. 영화가 완전히 중심을잃고 쓰러져간다,0
"답답하고 열불터지는 영화. 보다가 끄려고 한게 몇번인지 모르겠다. 시간 완전 버렸음. 이렇게 산만하고 복장터지는 영화는 처음이다. 내 생애 최악의 영화. 아, 2006년 본 '구세주 ' 다음으로 최악임^^",0
"적당히 좀 하시지..출생의 비밀,모든거 버리고,딸바꾸고 나쁜 사람은 악마고, 차순영이랑 본부장은 눈치 없는 천사고..막장도 적당히풀리면서 꼬여야지..이러다가 한번에 풀려도 어이 없을듯..",0
기대 안하고 무용선생님이 보여주시는 거 보고 감동.... 어설프게 흉내내는 영화가 아니라 진짜 발레를 보여주는 영화이다,1
이드라마에서 정상적인 사람은 양자하고 승구뿐인듯. 작가성격이 이상한건지... 태범이는 혼자 똘짓하고 승희는 발연기에 예의바르고 착한척하지만 이기적이고.. 너무 질질끌어서 일주일에 한번만봐도 알수있는 스토리전개.. 이상태면 내년에도 안끝날듯,0
전편은 이 작품의 세계관이나 인물들의 관계 등등이 신선하고 재밌었다면 이번편은 그냥 여주의 죄책감만 줄창 나와서 지루하게까지 느껴졌다. 그리고 로맨스도 너무 엉성해서 영..,0
"몇번이고 다시봐도..이렇게 꾸밈없이 남여사이의 감정을 잘표현한 영화가 또있을까 싶다.. 내 최고의 멜로 영화 연애소설, 번지점프를하다 와 견줄만한 9점이상대의 영화..장진영씨..보고싶네요..",1
보면서 이렇게 마음이 따뜻해지고 행복해지는 드라마는 처음이예요.. 정말 홍도랑 이석이 잘 살았으면 좋겠어요 평생 보듬으면서!! 두고두고 남을 작품 만들어주신 모든분들 너무너무 감사합니다 따뜻하고 아름다운 드라마 행복했어요 ♥♥ 사랑은꽃보다아름다워♥,1
와 씨 앞에는 1화 부터 있었던 거 집어서 반띵하고 나머지 반띵은 뉴에피그래도 오지상 바니쨩 사랑함... 더 라이징도 기대중...,1
한순간도 미소가 사라지지 않게 만드는 영화. 마지막 장면에서 미소와 함께 감동의 눈물이 동시에 느껴지게 만든 첫 영화.,1
ㅈㅅ한데 너무 OO이였음 식은죽 먹기 다음으로 쉬운듯 그래도 ㅅㄱ는 하셨음 감독님 다음엔 쫌 무섭게 만들어보셈,0
"정말 미치도록 재미없다. 무슨 80년대 중국 괴기 판타지물 마냥 시대에 뒤떨어진 연출과 분장력과 스토리. 반전 또한 너무 뻔하다. 아니, 솔직히 반전인 줄도 몰랐다. 처음부터 계속 복선이 깔리는데 뭐가 반전인지? 흔하디흔한 미드 반전만도 못한 애들영화",0
"등장인물들의 심층적 해석이 부족할 뿐만 아니라 개념도 보이지 않는다.그저 보여주기 식의 재미만 있을 뿐이다.특히 '김지혁'의 '밑바닥 인생'의 삶이 보이지 않는다. '무조건적인, 무한한 의심이 없는 설정은 밑바닥 인생이라는 설정과 어",0
주연 배우 눈에 힘 좀 풀기 바라다. 입도 닫길 바라다. 어설픈 얼굴이라 시청에 매우 방해되다.,0
"세명의 소년의 담담하고 절제된 연기 일품입니다. 스토리와 연기, 긴장감 등 영화에 꼭 필요한 요소가 알차게 들어간 A급 영화입니다. 영화를 보고 원작을 찾아보고 싶어졌어요. 찾아보니 아마추어던데 연기만은 프로였습니다. 세 소년의 장래가 기대되네요^^",1
본지 2년이 다되가지만 ㅋㅋ 아직도 귀에 아른거리는 콘크리트 로드 ㅋㅋㅋ 정말재미있었고 듣는재미가 넘치는 애니메이션 이다,1
스토리도 좋고 액션도 굳인데 중간중간 알아먹을수없는 대사들이 조금씩 나와서 이해가 좀 어려웠음 다음엔 대사좀 또박또박하시길ㅡㅡ,1
난 이 영화 10점주고 싶은데 밑에 평론가 행세하는 애들 때문에 쓴다. 공중폭격으로 보스 왜 안 죽이냐고? 여기서 '주모자가 누구냐'라고 나오고 미국에서 마피아잡는다고 공개적으로 다 때려부수디? 영화도 똑바로 못 봤으면서 영화에 스토리가 없느니 뭐니ㅉ,0
기존에 만든 애니를 왜 영화로 했는지..?? 진격의거인 애니 본사람은 영화 이거 안봐도 될듯.. 편집해서 붙어만든영화.,0
DVD로 봤는데 미국식 죠크 모르면 재미없음. 초반부터 후반까지 하는거없고 끝나기 10분전에 마피아들이랑 싸우고 끝.,0
이미 알고있는 역사에 흥미로운 주제를 곁들여 좋은 이야기를 만든 영화. 개개인의 캐릭터가 매력있고 특히 이정재 필모에 역대급으로 남을 캐릭터일듯,1
"기아팬인데 , 예고편만 봐도 멋지네요... 이런 영화 아주 젛은 거 같아요. 현실성도 있고 .... 다른 팀들도 이런 영하 나와야 할텐데.. / 2013.07.06 - 국어 죤@내 못하시네요 손가락에 담오신듯",0
식어버린 마음을 뜨겁게 만들어준 영화!! 너무나 설래고 연애세포가 살아나게 되었습니다. 삶에 치여 연애세포가 죽었다면 이 영화를 꼭 보십쇼!!,1
목이 메이도록 눈물을 흘렸다. 주무시고 계시는 엄마를 안아드렸다. 평생을 자식을 위해 헌신하시는 부모님들께 진심으로 감사를 드린다...,1
"서양인의 눈과 서양인의 감성으로 그려낸 가짜 동양 영화. 게다가 게이샤를 표방하면서도 세트는 LA에 만들었고, 의상은 미국 디자이너가, 연기는 공리 양자경 장쯔이 등 죄다 중국인이 했다. 자료조사도 엉터리. 서양의 동양풍 놀이동산. 무척이나 불쾌하다",0
"개거품 영화 중 하나임, 리듬 템포가 전 작품 범재의재구성이랑 그대로 따라하고 있음, 시간을 흘러지만 과거 작품에 그대로인 영화",0
영상은유와 미학적인 부분이 한국영화중 최고봉이라고 감히 말하고 싶다. 이런 스타일과 방식을 누가 생각할수있으며 누가 표현할수있을까.,1
주인공이 대통령도 암살할 수 있을 법한 능력자라는 설정부터 최악이었다. 개연성 제로. 차라리 분노에 찬 평범한 아빠가 10년 동안 치밀하게 계획했다는 설정하에 개연성 있는 살인들을 보여줬다면 훨씬 좋았을텐데..,0
"진부한 클리셰도 이 정도면...아주 상줘야할 정도...미국영화로 리메이크하면,단연 올해의골든 라즈베리상감이다.한류드라마의총합편같은 드라마.나올껀 다 나오는데도,감동만 어디론가 증발했네.차라리 증발이라 하지?이런게 재미는 있다는 것 자체가,웃기는 1인",0
어제 우연히 케이블 돌리다 우연히 다시 봤는데 재방도 어찌나 재밌는지. 대사가 가슴에 와닿는 이드라마보면 설레고 현빈님 달달하고 소장가치 있습니다,1
"배급사가 빵빵한지? 평점만보고 영화본 내 시간은 어떻할건지?일단 스토리 전개나 한짖민의 연기력이나 엉성함은 보는내내 불쾌할정도였다. 모방을 할려면 창조적 모방을해야지 , 조선시대 탐정이라는 있지도 않을 소재도 쓰면서 이런식으로 만들면쓰나",0
배우들의 연기력도 뛰어나고 스토리 개연성도 훌륭하고 연출도 좋고 전개도 LTE-A 급이에요 ! 일일드라마라는 생각 안 들 정도로 훌륭한 작품입니다. 하루에 30분 밖에 방송하지 않아서 아쉽네요. 일일드라마에서 이렇게 좋은 작품이 나와서 놀랍습니다.,1
지금 2013년인데 6년동안 나온 드라마 중 커피프린스 발끔치도 따라잡는 드라마가없음 왜 좋은 작품이 6년전에 끝났을까...커프 진짜 디테일하고 리얼리한 연출 정말 있을 법한 스토리 인데 요즘 드라마 우웩임..ㅋ;,1
"이 영화 전에 사람들 통념은 영화는 줄거리가 좋아야 한다는 것이었지만, 영화가 영상만으로도 가치있을 수 있다는 것을 보여줌.",1
겉보기에 그냥 막장 SF코미디 같지만 의외로 풍자적인 내용에 씁쓸함이 느껴진다. 그걸 그런데 웃기게 잘 승화시킨 작품같다. 북한 발언 할 때는 정말 한참을 웃었네...ㅋㅋㅋ,1
문제가 많은 프로그램이라고 생각합니다 한 연예인을 비웃고 사기꾼으로 몰은 제작진은 우결 폐지 해야 합니다재미를 떠나서 사회적인 문제가 있는 프로그램입니다,0
"브루스 윌리스와 트레이시 모건은 의외로 잘 어울리지만, 축축 처지는 진행과 지루한 대사들로 인해 전반적으로 그렇게 재미있지는 않다.",0
기본적인 저널리즘이 상실된 이상호의 감상문결과를 정해놓고 만든 논픽션형식을띤 픽션이상호와 이종인이 인간적 유대감이 쌓인순간 객관성은 사라졌다 이영화는 특정한 목적을 가지고 편집된 기록이다기록은 기록하는 사람에 따라서 전혀다르게 만들어진다,0
여배우 연기 최악( 일반인 데려다 쓴듯?)...스토리는 당위성을 잃은채 무엇을 말해야하는지 방황만 하다 끝난다. 올해본 최악의 영화중 하나.,0
굳이 지금 다시 로그인해서 3점을 주고 싶은 영화..결말에 귀신이나 외계인이 나왔어도 영화 수준은 비슷했을 듯....,0
꼬마 악동들의 연기와 프랑스 영화 특유의 색깔조화 등 보고만 있어도 행복한 영화 보는 내내 입가에 미소가 절로지어진다,1
최강전사 미니특공대 : 새로운 악당의 습격 영화관 못봤고요 tv에 최강전사 미니특공대 : 새로운 악당의 습격 봤어요,1
그냥 B급이다. 내용이며 액션이며.... 이도 저도 안되면 잔인하기라도 해야 되는데 어디 잘리거나 다치는 것도 없이 긁히기만 한다. 허접한 탈 하나 쓰고 나온다고 하는 말이 아니다. 누가 막지도 않는데 떠나지 않고 먹히며 사는 인물들 자체가 NG다.,0
최성국의 연기는 주연이라고 하기에는 좀 아쉽고...나머지 인물들의 연기력도 아쉽고..B급 에로영화. 여주인공 몸매감상하려고 보는게 아니라면 절대 추천하고싶지 않은 영화,0
"첫 30분은 흥미롭지만, 그 이후는 고문과도 같이 지루하고 짜증나는 시간이다. 기존의 ‘호두까기인형’을 보지 않은 사람들에게도 별다른 매력적인 요소를 전달하지 못한다. 그러니 제작비 80% 손실이란 참담한 결과를 남기고 만다.",0
"김남주 드라마 쪽으로는 쪽으로는,촉이 발달했는데,영화쪽으로는...답없다.이건 왠만한C.F.보다 재미없으니,코카인(절대 코카 콜라 아님)콜라나,치통스(절대 치토스 아님) 광고보다 재미없으니 말 다했지.연기는,소의(절대 마의아님)에 나오는 조아무개가,나음",0
"박충수?김충수인가 하시는 분. 짜증내는 모습이 리얼 밉상이라 안영미, 강유미,김미려 개그가 묻힐정도다.개그맨이 웃겨야하지 않나? 안 웃긴 개그맨 1등일것 같다. 짜증내고 인상쓰는 모습이 사람을 불편하게 한다. 다른 개그맨이라면 잘 살려서재밌게살렸을텐데",0
노래 중에 예수보고 무엇을 남기셨나요 무엇을 하러오셨나요 가사가 나온다 유다가 중점으로 나온것도 그렇고 기적을 일으키는 예수를 붙잡고 사람들이 자기도 고쳐달라 외칠때 예수로 나온 주인공이 힘들어하며 너희가 알아서해라 하며 사람들을 뿌리친다??,0
뭔 로얄티 겠어.. 그냥 카피 한거지.. 스페이스 간담v 는 마크로스 제작자에게 허가 받고 만들었겠어.. 80년 대 한국 애니메이션은 일본 애니 카피캣이라고 보면됨.,0
와 정말 원작 다 배려놨네 ㅡㅡ 그나저나 여배우 진짜 섹시하다 내가본 해외여배우 주에 탑이다..,0
1점 주려고 열심히 찾았다. 일본 영화가 안 맞는 걸까 그냥 이 영화가 쓰레기인 걸까.,0
한국 영화계가 어느 정도로 타락했는지 참으로 잘 보여주는 영화이다. 세 명의 남성중 누가 이 여자와 관계를 갖는가? 이것은 세상을 타락시키고 사람들의 무의식속에 음란을 즐기도록 인식을심는 영화이지 인간의 고귀함이나 순결의 가치등은 조금도 찾아볼수없다,0
이 좋은 배우들로 이런 영화라니 황당하다. 감독이 싸이코같다. 백만 조차 돌파하지 못한 이유를 알겠다. 새로운 장르라고? 진심으로 역겨운 영화다. 심지어 음악조차 어울리지 않는다.,0
현실성이 너무 떨어지네요. 1.기네비어 후반부 여전사인데.. 초반에 왜 그렇게 잡혀 있었는지. 2.얼음위 전투에서 그냥 처음부터 강물얼음 깨고 도망 갔으면 충분했을텐데. 3.방어하기 좋은 공성전 포기하고 왜 그렇게 싸우는지 공성기계도 없는 상대편을.,0
"특이하게 영화 상영시간 중간에 클라이막스가 있는 영화.B급 킬링타임용 영화만 제작하고,시나리오를 끄적 꺼리기전의,뤽 베쏭이 아직 재능이 뻔데기처럼,쪼그라 들기 전에 찍은 영화라,구석구석 음미할만하고,무지막지하게 재밌음.음악감독 에릭 세라의센스도/신/급",1
먹는 모습이 정말 식욕 자극!!! 보는 내내 얼마나 배고프던지ㅋㅋ 만드는 방법도 상세히 나와 있어 좋네요~,1
생각은 많은데 어느 하나 포기하지 못한 듯하다.더 좋게 풀어갈 수 있지 않았을까... 보는 내내 많이?아쉬웠다.,0
비참한 현실을 반영할뿐.. 연기자들에 비해 구성과 내용이 너무 아쉽다. 이런거 누가 몰라서 영화로 만든건가? 결국 엇나간 삶으로 발을 들인 사람은 끝까지 거지같은 삶을 반복해나간다 이뿐아닌가? 뭐가 가슴따듯하고 슬프다는건지.. 그냥 막막하고 답답했다,0
이상한 영화를 예술이라고 표현해야 여기서 높게 봐주나봅니다. 작가의 평소 정신상태가 의문스럽기도 합니다. 평소에 무슨 생각을 하고 살기에 이런 비 건설적인 주제로 책을썼는지... 아직까지 영화 안보신 분들을 위해 강력히 비추합니다.,0
정말 영화에서 스토리도 평범하지않고 탄탄하면서 노래를 들으면서 큰 감명을 받은 영화는 이 영화가 처음입니다. 진심으로 기타가 나오는 영화중에서 개인적으로 젤 감동적으로 본 영화네요.,1
마지막에 믿지말아야할 사람으로 세탁소 주인...ㅋ 미국에서 인식이 세탁소하면 한국인이라는 관념이 지배적인데...요즘 헐리웃영화 보면 이런 메세지를 지속적으로 주입하고 있다. 뒤에서 음흉하게 이런 메세지를 넣는게 어떤녀석들인지 정말 궁금하다.,0
"어릴적 인디아나 존스를 보고 20년이상 가졌던 모험,미지의 세계에 대한 꿈과 희망 동경 두근거림을 한방에 싸그리 날려준 나오지 말았어야 할 영화.5-6점이상은 된다고 보지만 인디아나존스이기에 1점준다.최고가 아니면 제발 만들지 말기를",0
다들 어릴 적에 본 기억으로 찾으셨네요. 저도 어릴적 본 기억으로 찾았는데 그때 가위라는 제목으로 기억했는데 어째서 사랑의 선택일까요...제목이 너무 서정적이네요. 전혀 그런 내용이 아니었던 것 같은데.. 넘 무서워서 진짜 가위 눌릴뻔 했던 기억이..,1
밑에 아부다비 관광청이 만들었다는 말이 딱 맞다. 옷도 세련된게 아니라 그냥 촌스럽고 주인공 넷이서 이제 미운정도 사라졌는지 억지로 연기하는게 보여 끝까지 보기가 힘들었다.,0
송가연선수 그러는거아닙니다. 어려서 아무것도 모르는가본데 주먹이운다 시즌1때부터 다 챙겨본 팬으로써 굉징히 불쾌합니다. 차라리 그렇게 해설하실꺼면 팀드레곤 세컨으로 가세요. 이 프로가 팀원쪽이 홈팀이고 남의철쪽이 원정팀입니까?,0
깨달음을 주는 영화가 좋다. 나이들어 저런 내래이션을 통해 내 인생을 반추하고 젊은이들에게 비슷한 감정을 전달해줄 수 있다면 얼마나 좋을까?,1
아무리 힘이 센 초인이라도 권력앞에선 어쩔 수 없는 모습과 그래도 정의는 죽지 않는다는 교훈을 보여준 영화,1
약간 오류는 있지만 최근나온 도둑들 기술자들 이딴영화보단 이걸 보는걸 추천한데 시츄에이션과 긴장감은 그래도 좋으니까,1
